MODULE;DATA_ID;WORKSHEET;CELL_REF;RC_CODE;TYPE;LENGTH;MONETARY;CLOSED_LIST;DEFAULT_LIST_VALUE;SHORT_DESCRIPTION;Comment
Operational Risk;OP_P_NL_PY_LOB11;OpRisk;H43;R43C8;N;8;Y;;;Operational risk - Earned gross premiums during the 12 months prior to the last 12 months - Line of Business 11 (Assistance - Primary Insurance Business);
Operational Risk;OP_P_NL_PY_LOB23;OpRisk;H44;R44C8;N;8;Y;;;Operational risk - Earned gross premiums during the 12 months prior to the last 12 months - Line of Business 23 (Assistance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_PY_LOB12;OpRisk;H45;R45C8;N;8;Y;;;Operational risk - Earned gross premiums during the 12 months prior to the last 12 months - Line of Business 12 (Miscellaneous financial loss - Primary Insurance Business);
Operational Risk;OP_P_NL_PY_LOB24;OpRisk;H46;R46C8;N;8;Y;;;Operational risk - Earned gross premiums during the 12 months prior to the last 12 months - Line of Business 24 (Miscellaneous financial loss - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_PY_LOB26;OpRisk;H47;R47C8;N;8;Y;;;Operational risk - Earned gross premiums during the 12 months prior to the last 12 months - Line of Business 26 (Non-proportional casualty reinsurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_PY_LOB27;OpRisk;H48;R48C8;N;8;Y;;;Operational risk - Earned gross premiums during the 12 months prior to the last 12 months - Line of Business 27 (Non-proportional marine, aviation and transport reinsurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_PY_LOB28;OpRisk;H49;R49C8;N;8;Y;;;Operational risk - Earned gross premiums during the 12 months prior to the last 12 months - Line of Business 28 (Non-proportional property reinsurance - Reinsurance Business Assumed);
Operational Risk;OP_P_LF_LOB30;OpRisk;I10;R10C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 30 (Life insurance with profit participation - Primary Insurance Business);
Operational Risk;OP_P_LF_LOB30_RI;OpRisk;I11;R11C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 36 (Life unit-linked & index-linked - Reinsurance Business Assumed);
Operational Risk;OP_P_LF_LOB31;OpRisk;I12;R12C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 31 (Life unit-linked & index-linked - Primary Insurance Business);
Operational Risk;OP_P_LF_LOB31_RI;OpRisk;I13;R13C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 36 (Other life insurance - Reinsurance Business Assumed);
Operational Risk;OP_P_LF_LOB32;OpRisk;I14;R14C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 32 (Other life insurance - Primary Insurance Business);
Operational Risk;OP_P_LF_LOB32_RI;OpRisk;I15;R15C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 36 (Other life insurance - Reinsurance Business Assumed);
Operational Risk;OP_P_LF_LOB29;OpRisk;I18;R18C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 29 (Health SLT insurance (direct business) - Primary Insurance Business);
Operational Risk;OP_P_LF_LOB29_RI;OpRisk;I19;R19C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 35 (Health SLT insurance (direct business) - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB01;OpRisk;I22;R22C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 1 (Medical expense insurance - Primary Insurance Business);
Operational Risk;OP_P_NL_LOB13;OpRisk;I23;R23C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 13 (Medical expense insurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB02;OpRisk;I24;R24C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 2 (Income protection insurance - Primary Insurance Business);
Operational Risk;OP_P_NL_LOB14;OpRisk;I25;R25C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 14 (Income protection insurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB03;OpRisk;I26;R26C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 3 (Workers' compensation insurance - Primary Insurance Business);
Operational Risk;OP_P_NL_LOB15;OpRisk;I27;R27C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 15 (Workers' compensation insurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB25;OpRisk;I28;R28C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 25 (Non-proportional health reinsurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB04;OpRisk;I29;R29C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 4 (Motor vehicle liability insurance - Primary Insurance Business);
Operational Risk;OP_P_NL_LOB16;OpRisk;I30;R30C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 16 (Motor vehicle liability insurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB05;OpRisk;I31;R31C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 5 (Other motor insurance - Primary Insurance Business);
Operational Risk;OP_P_NL_LOB17;OpRisk;I32;R32C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 17 (Other motor insurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB06;OpRisk;I33;R33C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 6 (Marine, aviation and transport insurance - Primary Insurance Business);
Operational Risk;OP_P_NL_LOB18;OpRisk;I34;R34C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 18 (Marine, aviation and transport insurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB07;OpRisk;I35;R35C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 7 (Fire and other damage to property insurance - Primary Insurance Business);
Operational Risk;OP_P_NL_LOB19;OpRisk;I36;R36C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 19 (Fire and other damage to property insurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB08;OpRisk;I37;R37C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 8 (General liability insurance - Primary Insurance Business);
Operational Risk;OP_P_NL_LOB20;OpRisk;I38;R38C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 20 (General liability insurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB09;OpRisk;I39;R39C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 9 (Credit and suretyship insurance - Primary Insurance Business);
Operational Risk;OP_P_NL_LOB21;OpRisk;I40;R40C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 21 (Credit and suretyship insurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB10;OpRisk;I41;R41C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 10 (Legal expenses insurance - Primary Insurance Business);
Operational Risk;OP_P_NL_LOB22;OpRisk;I42;R42C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 22 (Legal expenses insurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB11;OpRisk;I43;R43C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 11 (Assistance - Primary Insurance Business);
Operational Risk;OP_P_NL_LOB23;OpRisk;I44;R44C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 23 (Assistance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB12;OpRisk;I45;R45C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 12 (Miscellaneous financial loss - Primary Insurance Business);
Operational Risk;OP_P_NL_LOB24;OpRisk;I46;R46C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 24 (Miscellaneous financial loss - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB26;OpRisk;I47;R47C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 26 (Non-proportional casualty reinsurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB27;OpRisk;I48;R48C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 27 (Non-proportional marine, aviation and transport reinsurance - Reinsurance Business Assumed);
Operational Risk;OP_P_NL_LOB28;OpRisk;I49;R49C9;N;8;Y;;;Operational risk - Earned gross premiums during the last 12 months - Line of Business 28 (Non-proportional property reinsurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_LF_LOB30;OpRisk;J10;R10C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 30 (Life insurance with profit participation - Primary Insurance Business);
Operational Risk;OP_BE_LF_LOB30_RI;OpRisk;J11;R11C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 36 (Life insurance with profit participation - Reinsurance Business Assumed);
Operational Risk;OP_BE_LF_LOB31;OpRisk;J12;R12C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 31 (Life insurance with profit participation - Primary Insurance Business);
Operational Risk;OP_BE_LF_LOB31_RI;OpRisk;J13;R13C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 36 (Life insurance with profit participation - Reinsurance Business Assumed);
Operational Risk;OP_BE_LF_LOB32;OpRisk;J14;R14C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 32 (Other life insurance - Primary Insurance Business);
Operational Risk;OP_BE_LF_LOB32_RI;OpRisk;J15;R15C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 36 (Other life insurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_LF_LOB34;OpRisk;J16;R16C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 34 (Annuities stemming from non-life insurance contracts - Primary Insurance Business);
Operational Risk;OP_BE_LF_LOB34_RI;OpRisk;J17;R17C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 36 (Annuities stemming from non-life insurance contracts - Reinsurance Business Assumed);
Operational Risk;OP_BE_LF_LOB29;OpRisk;J18;R18C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 29 (Health SLT insurance (direct business) - Primary Insurance Business);
Operational Risk;OP_BE_LF_LOB29_RI;OpRisk;J19;R19C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 35 (Health SLT insurance (direct business) - Reinsurance Business Assumed);
Operational Risk;OP_BE_LF_LOB33;OpRisk;J20;R20C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 33 (Annuities stemming from non-life insurance contracts and relating to health insurance obligations - Primary Insurance Business);
Operational Risk;OP_BE_LF_LOB33_RI;OpRisk;J21;R21C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 35 (Annuities stemming from non-life insurance contracts and relating to health insurance obligations - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB01;OpRisk;J22;R22C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 1 (Medical expense insurance - Primary Insurance Business);
Operational Risk;OP_BE_NL_LOB13;OpRisk;J23;R23C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 13 (Medical expense insurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB02;OpRisk;J24;R24C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 2 (Income protection insurance - Primary Insurance Business);
Operational Risk;OP_BE_NL_LOB14;OpRisk;J25;R25C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 14 (Income protection insurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB03;OpRisk;J26;R26C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 3 (Workers' compensation insurance - Primary Insurance Business);
Operational Risk;OP_BE_NL_LOB15;OpRisk;J27;R27C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 15 (Workers' compensation insurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB25;OpRisk;J28;R28C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 25 (Non-proportional health reinsurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB04;OpRisk;J29;R29C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 4 (Motor vehicle liability insurance - Primary Insurance Business);
Operational Risk;OP_BE_NL_LOB16;OpRisk;J30;R30C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 16 (Motor vehicle liability insurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB05;OpRisk;J31;R31C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 5 (Other motor insurance - Primary Insurance Business);
Operational Risk;OP_BE_NL_LOB17;OpRisk;J32;R32C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 17 (Other motor insurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB06;OpRisk;J33;R33C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 6 (Marine, aviation and transport insurance - Primary Insurance Business);
Operational Risk;OP_BE_NL_LOB18;OpRisk;J34;R34C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 18 (Marine, aviation and transport insurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB07;OpRisk;J35;R35C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 7 (Fire and other damage to property insurance - Primary Insurance Business);
Operational Risk;OP_BE_NL_LOB19;OpRisk;J36;R36C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 19 (Fire and other damage to property insurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB08;OpRisk;J37;R37C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 8 (General liability insurance - Primary Insurance Business);
Operational Risk;OP_BE_NL_LOB20;OpRisk;J38;R38C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 20 (General liability insurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB09;OpRisk;J39;R39C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 9 (Credit and suretyship insurance - Primary Insurance Business);
Operational Risk;OP_BE_NL_LOB21;OpRisk;J40;R40C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 21 (Credit and suretyship insurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB10;OpRisk;J41;R41C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 10 (Legal expenses insurance - Primary Insurance Business);
Operational Risk;OP_BE_NL_LOB22;OpRisk;J42;R42C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 22 (Legal expenses insurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB11;OpRisk;J43;R43C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 11 (Assistance - Primary Insurance Business);
Operational Risk;OP_BE_NL_LOB23;OpRisk;J44;R44C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 23 (Assistance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB12;OpRisk;J45;R45C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 12 (Miscellaneous financial loss - Primary Insurance Business);
Operational Risk;OP_BE_NL_LOB24;OpRisk;J46;R46C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 24 (Miscellaneous financial loss - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB26;OpRisk;J47;R47C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 26 (Non-proportional casualty reinsurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB27;OpRisk;J48;R48C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 27 (Non-proportional marine, aviation and transport reinsurance - Reinsurance Business Assumed);
Operational Risk;OP_BE_NL_LOB28;OpRisk;J49;R49C10;N;8;Y;;;Operational risk - Gross best estimate liabilities (for Non-Life: Claims and Premium Provision) - Line of Business 28 (Non-proportional property reinsurance - Reinsurance Business Assumed);
Operational Risk;OP_EXP_LF_LOB31;OpRisk;K12;R12C11;N;8;Y;;;Operational risk - Unit-linked annual expenses amount (12 months) - Line of Business 31 (Life unit-linked & index-linked - Primary Insurance Business);
Operational Risk;OP_EXP_LF_LOB31_RI;OpRisk;K13;R13C11;N;8;Y;;;Operational risk - Unit-linked annual expenses amount (12 months) - Line of Business 36 (Life unit-linked & index-linked - Reinsurance Business Assumed);
